id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27939;question;Pourquoi précisément le grand-père d'Iris propose-t-il d'observer ensemble les étoiles plutôt qu'une autre activité ce vendredi soir ?;il souhaite partager avec sa petite-fille un moment privilégié autour d'une activité qui le passionne lui-même;il n'a en réalité rien d'autre à proposer à Iris durant cette soirée particulière;Iris exige explicitement cette activité avant toute autre chose ce soir-là;c'est la seule activité possible en l'absence d'électricité chez les grands-parents;27924;I
27940;question;Qu'est-ce qui montre précisément que la curiosité naturelle d'Iris se manifeste durant l'observation des étoiles avec son grand-père ?;elle pose de nombreuses questions sur ce qu'elle observe et découvre avec passion quelques notions simples d'astronomie;elle reste totalement silencieuse durant toute l'observation réalisée avec son grand-père;elle demande rapidement à rentrer à l'intérieur sans finir cette observation commencée;elle connaît déjà parfaitement toutes les réponses avant même de poser une question;27924;I
27941;question;Pourquoi précisément Iris ressent-elle une légère appréhension au moment de se coucher dans cette chambre inconnue ce premier soir ?;dormir dans un environnement nouveau et différent de sa propre chambre habituelle représente un changement notable pour elle;elle a entendu un bruit étrange provenant de cette chambre juste avant de s'y installer;sa grand-mère lui a raconté une histoire effrayante concernant cette chambre précise;elle regrette déjà d'avoir accepté de passer cette nuit chez ses propres grands-parents;27924;I
27942;question;Que peut-on déduire du rôle joue par les grands-parents d'Iris tout au long de cette première nuit passée loin de ses parents ?;ils offrent à leur petite-fille un cadre chaleureux et rassurant qui facilite grandement cette première expérience d'indépendance;ils se montrent en réalité plutôt indifférents au bien-être ressenti par leur petite-fille;ils laissent Iris totalement livrée à elle-même sans le moindre accompagnement particulier;ils regrettent d'avoir proposé à Iris de passer cette nuit chez eux sans ses propres parents;27924;I
27943;question;Que peut-on déduire de la fierté manifeste par Iris au réveil, le lendemain matin de cette première nuit vécue chez ses grands-parents ?;surmonter avec succès cette expérience nouvelle renforce durablement sa confiance en elle-même et son autonomie naissante;elle exagère largement son propre ressenti simplement pour faire plaisir à ses grands-parents;cette expérience ne représente finalement rien de particulier à ses propres yeux;elle préférerait en réalité ne jamais revivre une expérience similaire à l'avenir;27924;I
27944;question;Que peut-on déduire globalement du souhait exprimé par Iris de revenir très prochainement passer une nouvelle nuit chez ses grands-parents ?;cette première expérience très positive lui donne véritablement envie de renouveler ce moment de complicité partage;elle exprime ce souhait uniquement par politesse envers ses propres grands-parents;elle a en réalité déjà oublié l'appréhension ressentie avant cette première nuit vécue;elle préférerait en réalité passer davantage de temps avec ses propres parents plutôt;27924;I
27945;passage;Milan rentre un dimanche soir de ses grandes vacances d'été passées chez ses grands-parents à la campagne, un retour à la maison familiale accompagné d'un mélange de nostalgie et d'une certaine impatience de retrouver ses propres repérés habituels. Durant tout le trajet en voiture effectue avec ses parents venus le chercher, Milan repense avec émotion aux nombreux souvenirs accumules durant ces deux mois particulièrement riches passes auprès de ses grands-parents adores. Une fois arrive devant la maison familiale, Milan retrouve avec un plaisir évident sa propre chambre restée inchangée, redécouvrant avec surprise plusieurs objets et jouets qu'il avait presque complètement oublies avant son départ. Le lendemain matin, Milan retrouve avec une joie sincère ses camarades de classe lors de la reprise de l'école, chacun d'entre eux se racontant mutuellement avec enthousiasme leurs propres aventures vécues durant ces longues vacances estivales. Sa maîtresse, curieuse d'en apprendre davantage sur les vacances vécues par chaque élève, demande à toute la classe de rédiger un petit texte racontant le moment le plus marquant de leurs propres vacances d'été respectives. Milan choisit alors de raconter avec précision la fois où il a aidé son grand-père à récolter les fruits du verger familial, décrivant avec des détails savoureux cette expérience particulièrement enrichissante vécue à la campagne. En rédigeant ce texte, Milan réalise avec une certaine surprise à quel point ces vacances passées loin de ses parents lui ont permis de gagner en autonomie et en confiance personnelle au contact quotidien de ses grands-parents. Durant la récréation qui suit cette activité d'écriture, Milan partage avec ses meilleurs amis quelques photographies prises durant ses vacances, provoquant l'admiration sincère de tout son groupe d'amis réunis autour de lui. Le soir venu, Milan téléphone longuement à ses grands-parents pour leur raconter avec enthousiasme sa toute première journée de reprise scolaire, leur assurant qu'il pense déjà avec impatience aux prochaines vacances à venir auprès d'eux. Malgré la légère tristesse ressentie en quittant ses grands-parents quelques jours plus tôt, Milan réalise finalement que ce retour à la maison familiale et à l'école lui procure lui aussi un réel bonheur particulier.;;;;;;
27946;question;À quel moment précis de la semaine Milan rentre-t-il de ses grandes vacances d'été passées à la campagne ?;un dimanche soir;un lundi matin;un vendredi après-midi;un mercredi soir;27945;L
27947;question;Chez qui précisément Milan à-t-il passe ses deux mois de vacances d'été évoques dans cette histoire ?;chez ses grands-parents à la campagne;chez des amis de la famille;dans une colonie de vacances organisée;chez sa tante habitant en bord de mer;27945;L
27948;question;Que redécouvre précisément Milan en retrouvant sa propre chambre restée inchangée après son retour de vacances ?;plusieurs objets et jouets qu'il avait presque oublies;une chambre entièrement repeinte durant son absence;un nouveau lit installé pendant les vacances;rien de particulier, tout est resté absolument identique;27945;L
27949;question;Que demande précisément la maîtresse de Milan à toute la classe lors de la reprise scolaire du lendemain matin ?;de rédiger un texte sur le moment le plus marquant des vacances;de dessiner un souvenir précis de leurs propres vacances;de présenter oralement un objet rapporte de vacances;de choisir un livre à lire durant les vacances suivantes;27945;L
27950;question;Que choisit précisément Milan de raconter dans le texte rédige pour sa maîtresse d'école ?;le moment où il a aidé son grand-père à récolter les fruits du verger;une simple description de la maison de ses grands-parents;un jeu auquel il a joué avec des amis de vacances;une dispute survenue avec l'un de ses grands-parents;27945;L
27951;question;Que fait précisément Milan le soir de sa reprise scolaire concernant ses grands-parents restes à la campagne ?;il leur téléphone longuement pour leur raconter sa journée;il leur écrit une longue lettre manuscrite;il ne les contacte pas particulièrement ce soir-là;il prépare déjà sa prochaine visite chez eux;27945;L
27952;question;Que veut dire 'repérés' à propos de ce que Milan retrouve avec impatience en rentrant chez lui après ces vacances estivales ?;les habitudes et le cadre familier de son quotidien habituel;des objets précis rapportes spécialement de ses vacances;des amis particuliers rencontres durant l'été passe;des lieux qu'il n'avait jamais visités auparavant;27945;V
27953;question;Que veut dire 'savoureux' à propos des détails donnés par Milan en racontant la récolte des fruits avec son grand-père ?;particulièrement plaisants et intéressants à découvrir;très brefs et peu détaillés dans leur formulation;inventes de toutes pièces sans lien avec la réalité vécue;identiques à ceux donnés par tous les autres élèves de la classe;27945;V
